election_date,election_type,election_type_label,party,county,counted_votes
2024-08-20,PRI,2 Primary,REP,PAL,69060
2024-08-20,PRI,2 Primary,REP,PAS,33755
2024-08-20,PRI,2 Primary,REP,PIN,67735
2024-08-20,PRI,2 Primary,REP,POL,41427
2024-08-20,PRI,2 Primary,REP,PUT,9966
2024-08-20,PRI,2 Primary,REP,SAN,28318
2024-08-20,PRI,2 Primary,REP,SAR,51515
2024-08-20,PRI,2 Primary,REP,SEM,28482
2024-08-20,PRI,2 Primary,REP,STJ,41051
2024-08-20,PRI,2 Primary,REP,STL,26907
2024-08-20,PRI,2 Primary,REP,SUM,28653
2024-08-20,PRI,2 Primary,REP,SUW,7346
2024-08-20,PRI,2 Primary,REP,TAY,4223
2024-08-20,PRI,2 Primary,REP,UNI,2290
2024-08-20,PRI,2 Primary,REP,VOL,45831
2024-08-20,PRI,2 Primary,REP,WAK,5939
2024-08-20,PRI,2 Primary,REP,WAL,14238
2024-08-20,PRI,2 Primary,REP,WAS,4512
2024-09-03,OTH,5 Other / Special / Local,DEM,WAS,27
2024-09-03,OTH,5 Other / Special / Local,REP,WAS,47
2024-11-05,GEN,1 General,AMF,ALA,55
2024-11-05,GEN,1 General,AMF,BAY,56
2024-11-05,GEN,1 General,AMF,BRA,19
2024-11-05,GEN,1 General,AMF,BRE,96
2024-11-05,GEN,1 General,AMF,BRO,256
2024-11-05,GEN,1 General,AMF,CHA,87
2024-11-05,GEN,1 General,AMF,CIT,71
2024-11-05,GEN,1 General,AMF,CLA,84
2024-11-05,GEN,1 General,AMF,CLL,75
2024-11-05,GEN,1 General,AMF,CLM,20
2024-11-05,GEN,1 General,AMF,DAD,308
2024-11-05,GEN,1 General,AMF,DES,12
2024-11-05,GEN,1 General,AMF,DUV,272
2024-11-05,GEN,1 General,AMF,ESC,89
2024-11-05,GEN,1 General,AMF,FLA,46
2024-11-05,GEN,1 General,AMF,HER,67
2024-11-05,GEN,1 General,AMF,HIG,45
2024-11-05,GEN,1 General,AMF,HIL,291
2024-11-05,GEN,1 General,AMF,IND,67
2024-11-05,GEN,1 General,AMF,JAC,12
2024-11-05,GEN,1 General,AMF,LAK,88
2024-11-05,GEN,1 General,AMF,LEE,183
2024-11-05,GEN,1 General,AMF,LEO,62
2024-11-05,GEN,1 General,AMF,LEV,25
2024-11-05,GEN,1 General,AMF,MAN,59
2024-11-05,GEN,1 General,AMF,MON,31
2024-11-05,GEN,1 General,AMF,MRN,104
2024-11-05,GEN,1 General,AMF,MRT,54
2024-11-05,GEN,1 General,AMF,NAS,42
2024-11-05,GEN,1 General,AMF,OKA,40
2024-11-05,GEN,1 General,AMF,OKE,14
2024-11-05,GEN,1 General,AMF,ORA,411
2024-11-05,GEN,1 General,AMF,OSC,146
2024-11-05,GEN,1 General,AMF,PAL,313
2024-11-05,GEN,1 General,AMF,PAS,234
2024-11-05,GEN,1 General,AMF,PIN,226
2024-11-05,GEN,1 General,AMF,POL,137
2024-11-05,GEN,1 General,AMF,PUT,22
2024-11-05,GEN,1 General,AMF,SAN,41
2024-11-05,GEN,1 General,AMF,SAR,156
2024-11-05,GEN,1 General,AMF,SEM,135
2024-11-05,GEN,1 General,AMF,STJ,83
2024-11-05,GEN,1 General,AMF,STL,102
2024-11-05,GEN,1 General,AMF,SUM,37
2024-11-05,GEN,1 General,AMF,SUW,16
2024-11-05,GEN,1 General,AMF,TAY,13
2024-11-05,GEN,1 General,AMF,VOL,162
2024-11-05,GEN,1 General,AMF,WAK,23
2024-11-05,GEN,1 General,AMF,WAL,33
2024-11-05,GEN,1 General,ASP,ALA,40
2024-11-05,GEN,1 General,ASP,BAY,29
2024-11-05,GEN,1 General,ASP,BRE,57
2024-11-05,GEN,1 General,ASP,BRO,112
2024-11-05,GEN,1 General,ASP,CHA,20
2024-11-05,GEN,1 General,ASP,CIT,15
2024-11-05,GEN,1 General,ASP,CLA,34
2024-11-05,GEN,1 General,ASP,CLL,38
2024-11-05,GEN,1 General,ASP,DAD,150
2024-11-05,GEN,1 General,ASP,DUV,147
2024-11-05,GEN,1 General,ASP,ESC,27
2024-11-05,GEN,1 General,ASP,FLA,19
2024-11-05,GEN,1 General,ASP,HER,27
2024-11-05,GEN,1 General,ASP,HIG,15
2024-11-05,GEN,1 General,ASP,HIL,132
2024-11-05,GEN,1 General,ASP,IND,23
2024-11-05,GEN,1 General,ASP,LAK,38
2024-11-05,GEN,1 General,ASP,LEE,63
2024-11-05,GEN,1 General,ASP,LEO,24
2024-11-05,GEN,1 General,ASP,LEV,12
2024-11-05,GEN,1 General,ASP,MAN,27
2024-11-05,GEN,1 General,ASP,MRN,43
2024-11-05,GEN,1 General,ASP,MRT,25
2024-11-05,GEN,1 General,ASP,OKA,37
2024-11-05,GEN,1 General,ASP,ORA,204
2024-11-05,GEN,1 General,ASP,OSC,68
2024-11-05,GEN,1 General,ASP,PAL,147
2024-11-05,GEN,1 General,ASP,PAS,91
2024-11-05,GEN,1 General,ASP,PIN,96
2024-11-05,GEN,1 General,ASP,POL,79
2024-11-05,GEN,1 General,ASP,SAN,26
2024-11-05,GEN,1 General,ASP,SAR,37
2024-11-05,GEN,1 General,ASP,SEM,80
2024-11-05,GEN,1 General,ASP,STJ,36
2024-11-05,GEN,1 General,ASP,STL,53
2024-11-05,GEN,1 General,ASP,SUM,13
2024-11-05,GEN,1 General,ASP,VOL,78
2024-11-05,GEN,1 General,ASP,WAL,11
2024-11-05,GEN,1 General,BPP,ALA,41
2024-11-05,GEN,1 General,BPP,BAY,26
2024-11-05,GEN,1 General,BPP,BRE,127
2024-11-05,GEN,1 General,BPP,BRO,198
2024-11-05,GEN,1 General,BPP,CHA,31
2024-11-05,GEN,1 General,BPP,CIT,24
2024-11-05,GEN,1 General,BPP,CLA,64
2024-11-05,GEN,1 General,BPP,CLL,36
2024-11-05,GEN,1 General,BPP,DAD,179
2024-11-05,GEN,1 General,BPP,DUV,220
2024-11-05,GEN,1 General,BPP,ESC,29
2024-11-05,GEN,1 General,BPP,FLA,41
2024-11-05,GEN,1 General,BPP,HER,58
2024-11-05,GEN,1 General,BPP,HIG,37
2024-11-05,GEN,1 General,BPP,HIL,381
2024-11-05,GEN,1 General,BPP,IND,19
2024-11-05,GEN,1 General,BPP,LAK,143
2024-11-05,GEN,1 General,BPP,LEE,129
2024-11-05,GEN,1 General,BPP,LEO,21
2024-11-05,GEN,1 General,BPP,LEV,10
2024-11-05,GEN,1 General,BPP,MAN,49
2024-11-05,GEN,1 General,BPP,MON,12
2024-11-05,GEN,1 General,BPP,MRN,154
2024-11-05,GEN,1 General,BPP,MRT,12
2024-11-05,GEN,1 General,BPP,NAS,10
2024-11-05,GEN,1 General,BPP,OKA,32
2024-11-05,GEN,1 General,BPP,ORA,734
2024-11-05,GEN,1 General,BPP,OSC,500
2024-11-05,GEN,1 General,BPP,PAL,160
2024-11-05,GEN,1 General,BPP,PAS,200
2024-11-05,GEN,1 General,BPP,PIN,126
2024-11-05,GEN,1 General,BPP,POL,445
2024-11-05,GEN,1 General,BPP,SAN,15
2024-11-05,GEN,1 General,BPP,SAR,41
2024-11-05,GEN,1 General,BPP,SEM,241
2024-11-05,GEN,1 General,BPP,STJ,22
2024-11-05,GEN,1 General,BPP,STL,115
2024-11-05,GEN,1 General,BPP,SUM,12
2024-11-05,GEN,1 General,BPP,VOL,196
2024-11-05,GEN,1 General,CPF,ALA,73
2024-11-05,GEN,1 General,CPF,BAK,22
2024-11-05,GEN,1 General,CPF,BAY,139
2024-11-05,GEN,1 General,CPF,BRA,16
2024-11-05,GEN,1 General,CPF,BRE,318
2024-11-05,GEN,1 General,CPF,BRO,369
2024-11-05,GEN,1 General,CPF,CHA,131
2024-11-05,GEN,1 General,CPF,CIT,119
2024-11-05,GEN,1 General,CPF,CLA,137
2024-11-05,GEN,1 General,CPF,CLL,177
2024-11-05,GEN,1 General,CPF,CLM,44
2024-11-05,GEN,1 General,CPF,DAD,362
2024-11-05,GEN,1 General,CPF,DES,14
2024-11-05,GEN,1 General,CPF,DUV,493
2024-11-05,GEN,1 General,CPF,ESC,149
2024-11-05,GEN,1 General,CPF,FLA,99
2024-11-05,GEN,1 General,CPF,GAD,18
2024-11-05,GEN,1 General,CPF,GIL,13
2024-11-05,GEN,1 General,CPF,GUL,11
2024-11-05,GEN,1 General,CPF,HAR,10
2024-11-05,GEN,1 General,CPF,HEN,11
2024-11-05,GEN,1 General,CPF,HER,122
2024-11-05,GEN,1 General,CPF,HIG,58
2024-11-05,GEN,1 General,CPF,HIL,464
2024-11-05,GEN,1 General,CPF,HOL,12
2024-11-05,GEN,1 General,CPF,IND,91
2024-11-05,GEN,1 General,CPF,JAC,23
2024-11-05,GEN,1 General,CPF,LAK,192
2024-11-05,GEN,1 General,CPF,LEE,300
2024-11-05,GEN,1 General,CPF,LEO,103
2024-11-05,GEN,1 General,CPF,LEV,27
2024-11-05,GEN,1 General,CPF,MAN,130
2024-11-05,GEN,1 General,CPF,MON,47
2024-11-05,GEN,1 General,CPF,MRN,223
2024-11-05,GEN,1 General,CPF,MRT,112
2024-11-05,GEN,1 General,CPF,NAS,60
2024-11-05,GEN,1 General,CPF,OKA,125
2024-11-05,GEN,1 General,CPF,OKE,38
2024-11-05,GEN,1 General,CPF,ORA,507
2024-11-05,GEN,1 General,CPF,OSC,198
2024-11-05,GEN,1 General,CPF,PAL,495
2024-11-05,GEN,1 General,CPF,PAS,326
2024-11-05,GEN,1 General,CPF,PIN,372
2024-11-05,GEN,1 General,CPF,POL,312
2024-11-05,GEN,1 General,CPF,PUT,36
2024-11-05,GEN,1 General,CPF,SAN,127
2024-11-05,GEN,1 General,CPF,SAR,165
2024-11-05,GEN,1 General,CPF,SEM,219
2024-11-05,GEN,1 General,CPF,STJ,125
2024-11-05,GEN,1 General,CPF,STL,208
2024-11-05,GEN,1 General,CPF,SUM,50
2024-11-05,GEN,1 General,CPF,SUW,33
2024-11-05,GEN,1 General,CPF,TAY,12
2024-11-05,GEN,1 General,CPF,VOL,273
2024-11-05,GEN,1 General,CPF,WAK,25
2024-11-05,GEN,1 General,CPF,WAL,59
2024-11-05,GEN,1 General,CPP,ALA,35
2024-11-05,GEN,1 General,CPP,BAY,46
2024-11-05,GEN,1 General,CPP,BRE,68
2024-11-05,GEN,1 General,CPP,BRO,155
2024-11-05,GEN,1 General,CPP,CHA,47
2024-11-05,GEN,1 General,CPP,CIT,33
2024-11-05,GEN,1 General,CPP,CLA,55
2024-11-05,GEN,1 General,CPP,CLL,60
2024-11-05,GEN,1 General,CPP,CLM,10
2024-11-05,GEN,1 General,CPP,DAD,173
2024-11-05,GEN,1 General,CPP,DUV,209
2024-11-05,GEN,1 General,CPP,ESC,34
2024-11-05,GEN,1 General,CPP,FLA,48
2024-11-05,GEN,1 General,CPP,HER,28
2024-11-05,GEN,1 General,CPP,HIG,15
2024-11-05,GEN,1 General,CPP,HIL,178
2024-11-05,GEN,1 General,CPP,IND,27
2024-11-05,GEN,1 General,CPP,LAK,61
2024-11-05,GEN,1 General,CPP,LEE,92
2024-11-05,GEN,1 General,CPP,LEO,40
2024-11-05,GEN,1 General,CPP,MAN,44
2024-11-05,GEN,1 General,CPP,MON,15
2024-11-05,GEN,1 General,CPP,MRN,68
2024-11-05,GEN,1 General,CPP,MRT,39
2024-11-05,GEN,1 General,CPP,NAS,18
2024-11-05,GEN,1 General,CPP,OKA,22
2024-11-05,GEN,1 General,CPP,ORA,289
2024-11-05,GEN,1 General,CPP,OSC,90
2024-11-05,GEN,1 General,CPP,PAL,207
2024-11-05,GEN,1 General,CPP,PAS,118
2024-11-05,GEN,1 General,CPP,PIN,130
2024-11-05,GEN,1 General,CPP,POL,117
2024-11-05,GEN,1 General,CPP,PUT,14
2024-11-05,GEN,1 General,CPP,SAN,25
2024-11-05,GEN,1 General,CPP,SAR,73
2024-11-05,GEN,1 General,CPP,SEM,98
2024-11-05,GEN,1 General,CPP,STJ,56
2024-11-05,GEN,1 General,CPP,STL,82
2024-11-05,GEN,1 General,CPP,SUM,15
2024-11-05,GEN,1 General,CPP,VOL,85
2024-11-05,GEN,1 General,CPP,WAL,12
2024-11-05,GEN,1 General,CSV,ALA,164
2024-11-05,GEN,1 General,CSV,BAK,28
2024-11-05,GEN,1 General,CSV,BAY,326
2024-11-05,GEN,1 General,CSV,BRA,33
2024-11-05,GEN,1 General,CSV,BRE,601
2024-11-05,GEN,1 General,CSV,BRO,750
2024-11-05,GEN,1 General,CSV,CHA,429
2024-11-05,GEN,1 General,CSV,CIT,278
2024-11-05,GEN,1 General,CSV,CLA,347
2024-11-05,GEN,1 General,CSV,CLL,431
2024-11-05,GEN,1 General,CSV,CLM,68
2024-11-05,GEN,1 General,CSV,DAD,700
2024-11-05,GEN,1 General,CSV,DES,42
2024-11-05,GEN,1 General,CSV,DUV,963
2024-11-05,GEN,1 General,CSV,ESC,317
2024-11-05,GEN,1 General,CSV,FLA,284
2024-11-05,GEN,1 General,CSV,FRA,19
2024-11-05,GEN,1 General,CSV,GAD,29
2024-11-05,GEN,1 General,CSV,GIL,24
2024-11-05,GEN,1 General,CSV,GUL,27
2024-11-05,GEN,1 General,CSV,HAM,14
2024-11-05,GEN,1 General,CSV,HAR,23
2024-11-05,GEN,1 General,CSV,HEN,18
2024-11-05,GEN,1 General,CSV,HER,304
2024-11-05,GEN,1 General,CSV,HIG,181
2024-11-05,GEN,1 General,CSV,HIL,951
2024-11-05,GEN,1 General,CSV,HOL,19
2024-11-05,GEN,1 General,CSV,IND,232
2024-11-05,GEN,1 General,CSV,JAC,36
2024-11-05,GEN,1 General,CSV,LAK,493
2024-11-05,GEN,1 General,CSV,LEE,776
2024-11-05,GEN,1 General,CSV,LEO,184
2024-11-05,GEN,1 General,CSV,LEV,66
2024-11-05,GEN,1 General,CSV,MAN,390
2024-11-05,GEN,1 General,CSV,MON,110
2024-11-05,GEN,1 General,CSV,MRN,506
2024-11-05,GEN,1 General,CSV,MRT,244
2024-11-05,GEN,1 General,CSV,NAS,165
2024-11-05,GEN,1 General,CSV,OKA,286
2024-11-05,GEN,1 General,CSV,OKE,50
2024-11-05,GEN,1 General,CSV,ORA,1119
2024-11-05,GEN,1 General,CSV,OSC,456
2024-11-05,GEN,1 General,CSV,PAL,1079
2024-11-05,GEN,1 General,CSV,PAS,895
2024-11-05,GEN,1 General,CSV,PIN,728
2024-11-05,GEN,1 General,CSV,POL,650
2024-11-05,GEN,1 General,CSV,PUT,97
2024-11-05,GEN,1 General,CSV,SAN,253
2024-11-05,GEN,1 General,CSV,SAR,450
2024-11-05,GEN,1 General,CSV,SEM,509
2024-11-05,GEN,1 General,CSV,STJ,401
2024-11-05,GEN,1 General,CSV,STL,508
2024-11-05,GEN,1 General,CSV,SUM,187
2024-11-05,GEN,1 General,CSV,SUW,59
2024-11-05,GEN,1 General,CSV,TAY,25
2024-11-05,GEN,1 General,CSV,VOL,665
2024-11-05,GEN,1 General,CSV,WAK,60
2024-11-05,GEN,1 General,CSV,WAL,146
2024-11-05,GEN,1 General,CSV,WAS,24
2024-11-05,GEN,1 General,DEM,ALA,62320
2024-11-05,GEN,1 General,DEM,BAK,2318
2024-11-05,GEN,1 General,DEM,BAY,18017
2024-11-05,GEN,1 General,DEM,BRA,2913
2024-11-05,GEN,1 General,DEM,BRE,93122
2024-11-05,GEN,1 General,DEM,BRO,392302
2024-11-05,GEN,1 General,DEM,CAL,1557
2024-11-05,GEN,1 General,DEM,CHA,24914
2024-11-05,GEN,1 General,DEM,CIT,17427
2024-11-05,GEN,1 General,DEM,CLA,24637
2024-11-05,GEN,1 General,DEM,CLL,41513
2024-11-05,GEN,1 General,DEM,CLM,7729
2024-11-05,GEN,1 General,DEM,DAD,349443
2024-11-05,GEN,1 General,DEM,DES,3269
2024-11-05,GEN,1 General,DEM,DIX,1260
2024-11-05,GEN,1 General,DEM,DUV,176849
2024-11-05,GEN,1 General,DEM,ESC,47005
2024-11-05,GEN,1 General,DEM,FLA,19594
2024-11-05,GEN,1 General,DEM,FRA,1935
2024-11-05,GEN,1 General,DEM,GAD,14422
2024-11-05,GEN,1 General,DEM,GIL,1418
2024-11-05,GEN,1 General,DEM,GLA,1075
2024-11-05,GEN,1 General,DEM,GUL,1743
2024-11-05,GEN,1 General,DEM,HAM,1911
2024-11-05,GEN,1 General,DEM,HAR,1621
2024-11-05,GEN,1 General,DEM,HEN,3959
2024-11-05,GEN,1 General,DEM,HER,25434
2024-11-05,GEN,1 General,DEM,HIG,11217
2024-11-05,GEN,1 General,DEM,HIL,226811
2024-11-05,GEN,1 General,DEM,HOL,1204
2024-11-05,GEN,1 General,DEM,IND,22078
2024-11-05,GEN,1 General,DEM,JAC,6317
2024-11-05,GEN,1 General,DEM,JEF,3237
2024-11-05,GEN,1 General,DEM,LAF,495
2024-11-05,GEN,1 General,DEM,LAK,57623
2024-11-05,GEN,1 General,DEM,LEE,85562
2024-11-05,GEN,1 General,DEM,LEO,74507
2024-11-05,GEN,1 General,DEM,LEV,5021
2024-11-05,GEN,1 General,DEM,LIB,898
2024-11-05,GEN,1 General,DEM,MAD,3386
2024-11-05,GEN,1 General,DEM,MAN,55515
2024-11-05,GEN,1 General,DEM,MON,12202
2024-11-05,GEN,1 General,DEM,MRN,54270
2024-11-05,GEN,1 General,DEM,MRT,20576
2024-11-05,GEN,1 General,DEM,NAS,11040
2024-11-05,GEN,1 General,DEM,OKA,18655
2024-11-05,GEN,1 General,DEM,OKE,3300
2024-11-05,GEN,1 General,DEM,ORA,242000
2024-11-05,GEN,1 General,DEM,OSC,63910
2024-11-05,GEN,1 General,DEM,PAL,268072
2024-11-05,GEN,1 General,DEM,PAS,81914
2024-11-05,GEN,1 General,DEM,PIN,164781
2024-11-05,GEN,1 General,DEM,POL,103631
2024-11-05,GEN,1 General,DEM,PUT,8470
2024-11-05,GEN,1 General,DEM,SAN,16236
2024-11-05,GEN,1 General,DEM,SAR,70120
2024-11-05,GEN,1 General,DEM,SEM,80463
2024-11-05,GEN,1 General,DEM,STJ,40951
2024-11-05,GEN,1 General,DEM,STL,63708
2024-11-05,GEN,1 General,DEM,SUM,19413
2024-11-05,GEN,1 General,DEM,SUW,4148
2024-11-05,GEN,1 General,DEM,TAY,2394
2024-11-05,GEN,1 General,DEM,UNI,1234
2024-11-05,GEN,1 General,DEM,VOL,84349
2024-11-05,GEN,1 General,DEM,WAK,5158
2024-11-05,GEN,1 General,DEM,WAL,6027
2024-11-05,GEN,1 General,DEM,WAS,2265
2024-11-05,GEN,1 General,ECO,ALA,38
2024-11-05,GEN,1 General,ECO,BAY,25
2024-11-05,GEN,1 General,ECO,BRE,73
2024-11-05,GEN,1 General,ECO,BRO,116
2024-11-05,GEN,1 General,ECO,CHA,31
2024-11-05,GEN,1 General,ECO,CIT,19
2024-11-05,GEN,1 General,ECO,CLA,22
2024-11-05,GEN,1 General,ECO,CLL,42
2024-11-05,GEN,1 General,ECO,DAD,137
2024-11-05,GEN,1 General,ECO,DUV,74
2024-11-05,GEN,1 General,ECO,ESC,25
2024-11-05,GEN,1 General,ECO,FLA,21
2024-11-05,GEN,1 General,ECO,HER,14
2024-11-05,GEN,1 General,ECO,HIG,11
2024-11-05,GEN,1 General,ECO,HIL,87
2024-11-05,GEN,1 General,ECO,IND,21
2024-11-05,GEN,1 General,ECO,LAK,33
2024-11-05,GEN,1 General,ECO,LEE,65
2024-11-05,GEN,1 General,ECO,LEO,23
2024-11-05,GEN,1 General,ECO,MAN,33
2024-11-05,GEN,1 General,ECO,MON,14
2024-11-05,GEN,1 General,ECO,MRN,38
2024-11-05,GEN,1 General,ECO,MRT,21
2024-11-05,GEN,1 General,ECO,NAS,11
2024-11-05,GEN,1 General,ECO,OKA,11
2024-11-05,GEN,1 General,ECO,ORA,118
2024-11-05,GEN,1 General,ECO,OSC,42
2024-11-05,GEN,1 General,ECO,PAL,101
2024-11-05,GEN,1 General,ECO,PAS,51
2024-11-05,GEN,1 General,ECO,PIN,73
2024-11-05,GEN,1 General,ECO,POL,57
2024-11-05,GEN,1 General,ECO,SAN,16
2024-11-05,GEN,1 General,ECO,SAR,43
2024-11-05,GEN,1 General,ECO,SEM,49
2024-11-05,GEN,1 General,ECO,STJ,40
2024-11-05,GEN,1 General,ECO,STL,51
2024-11-05,GEN,1 General,ECO,VOL,65
2024-11-05,GEN,1 General,FFP,ALA,21
2024-11-05,GEN,1 General,FFP,BRE,21
2024-11-05,GEN,1 General,FFP,BRO,41
2024-11-05,GEN,1 General,FFP,CLA,10
2024-11-05,GEN,1 General,FFP,DAD,37
2024-11-05,GEN,1 General,FFP,DUV,41
2024-11-05,GEN,1 General,FFP,ESC,12
2024-11-05,GEN,1 General,FFP,HIL,65
2024-11-05,GEN,1 General,FFP,LEE,23
2024-11-05,GEN,1 General,FFP,LEO,21
2024-11-05,GEN,1 General,FFP,MAN,14
2024-11-05,GEN,1 General,FFP,MRN,11
2024-11-05,GEN,1 General,FFP,ORA,77
2024-11-05,GEN,1 General,FFP,PAL,40
2024-11-05,GEN,1 General,FFP,PAS,39
2024-11-05,GEN,1 General,FFP,PIN,50
2024-11-05,GEN,1 General,FFP,POL,26
2024-11-05,GEN,1 General,FFP,SAR,17
2024-11-05,GEN,1 General,FFP,SEM,28
2024-11-05,GEN,1 General,FFP,STJ,16
2024-11-05,GEN,1 General,FFP,STL,14
2024-11-05,GEN,1 General,FFP,VOL,19
2024-11-05,GEN,1 General,GRE,ALA,142
2024-11-05,GEN,1 General,GRE,BAY,70
2024-11-05,GEN,1 General,GRE,BRE,268
2024-11-05,GEN,1 General,GRE,BRO,385
2024-11-05,GEN,1 General,GRE,CHA,53
2024-11-05,GEN,1 General,GRE,CIT,44
2024-11-05,GEN,1 General,GRE,CLA,57
2024-11-05,GEN,1 General,GRE,CLL,71
2024-11-05,GEN,1 General,GRE,CLM,16
2024-11-05,GEN,1 General,GRE,DAD,452
2024-11-05,GEN,1 General,GRE,DUV,317
2024-11-05,GEN,1 General,GRE,ESC,107
2024-11-05,GEN,1 General,GRE,FLA,36
2024-11-05,GEN,1 General,GRE,HER,58
2024-11-05,GEN,1 General,GRE,HIG,15
2024-11-05,GEN,1 General,GRE,HIL,403
2024-11-05,GEN,1 General,GRE,IND,48
2024-11-05,GEN,1 General,GRE,LAK,136
2024-11-05,GEN,1 General,GRE,LEE,167
2024-11-05,GEN,1 General,GRE,LEO,97
2024-11-05,GEN,1 General,GRE,MAN,96
2024-11-05,GEN,1 General,GRE,MON,34
2024-11-05,GEN,1 General,GRE,MRN,92
2024-11-05,GEN,1 General,GRE,MRT,30
2024-11-05,GEN,1 General,GRE,NAS,34
2024-11-05,GEN,1 General,GRE,OKA,58
2024-11-05,GEN,1 General,GRE,ORA,429
2024-11-05,GEN,1 General,GRE,OSC,104
2024-11-05,GEN,1 General,GRE,PAL,310
2024-11-05,GEN,1 General,GRE,PAS,198
2024-11-05,GEN,1 General,GRE,PIN,369
2024-11-05,GEN,1 General,GRE,POL,178
2024-11-05,GEN,1 General,GRE,PUT,25
2024-11-05,GEN,1 General,GRE,SAN,46
2024-11-05,GEN,1 General,GRE,SAR,154
2024-11-05,GEN,1 General,GRE,SEM,191
2024-11-05,GEN,1 General,GRE,STJ,90
2024-11-05,GEN,1 General,GRE,STL,92
2024-11-05,GEN,1 General,GRE,SUM,21
2024-11-05,GEN,1 General,GRE,SUW,12
2024-11-05,GEN,1 General,GRE,VOL,177
2024-11-05,GEN,1 General,GRE,WAK,10
2024-11-05,GEN,1 General,GRE,WAL,17
2024-11-05,GEN,1 General,IND,ALA,2665
2024-11-05,GEN,1 General,IND,BAK,128
2024-11-05,GEN,1 General,IND,BAY,1804
2024-11-05,GEN,1 General,IND,BRA,155
2024-11-05,GEN,1 General,IND,BRE,9302
2024-11-05,GEN,1 General,IND,BRO,17160
2024-11-05,GEN,1 General,IND,CAL,31
2024-11-05,GEN,1 General,IND,CHA,3329
2024-11-05,GEN,1 General,IND,CIT,2348
2024-11-05,GEN,1 General,IND,CLA,2469
2024-11-05,GEN,1 General,IND,CLL,4122
2024-11-05,GEN,1 General,IND,CLM,484
2024-11-05,GEN,1 General,IND,DAD,19772
2024-11-05,GEN,1 General,IND,DES,178
2024-11-05,GEN,1 General,IND,DIX,103
2024-11-05,GEN,1 General,IND,DUV,9190
2024-11-05,GEN,1 General,IND,ESC,2979
2024-11-05,GEN,1 General,IND,FLA,1704
2024-11-05,GEN,1 General,IND,FRA,153
2024-11-05,GEN,1 General,IND,GAD,193
2024-11-05,GEN,1 General,IND,GIL,217
2024-11-05,GEN,1 General,IND,GLA,89
2024-11-05,GEN,1 General,IND,GUL,171
2024-11-05,GEN,1 General,IND,HAM,59
2024-11-05,GEN,1 General,IND,HAR,88
2024-11-05,GEN,1 General,IND,HEN,174
2024-11-05,GEN,1 General,IND,HER,2657
2024-11-05,GEN,1 General,IND,HIG,1045
2024-11-05,GEN,1 General,IND,HIL,14151
2024-11-05,GEN,1 General,IND,HOL,91
2024-11-05,GEN,1 General,IND,IND,2722
2024-11-05,GEN,1 General,IND,JAC,209
2024-11-05,GEN,1 General,IND,JEF,111
2024-11-05,GEN,1 General,IND,LAF,44
2024-11-05,GEN,1 General,IND,LAK,5039
2024-11-05,GEN,1 General,IND,LEE,8496
2024-11-05,GEN,1 General,IND,LEO,2906
2024-11-05,GEN,1 General,IND,LEV,443
2024-11-05,GEN,1 General,IND,MAD,60
2024-11-05,GEN,1 General,IND,MAN,5155
2024-11-05,GEN,1 General,IND,MON,943
2024-11-05,GEN,1 General,IND,MRN,4470
2024-11-05,GEN,1 General,IND,MRT,2800
2024-11-05,GEN,1 General,IND,NAS,1509
2024-11-05,GEN,1 General,IND,OKA,2076
2024-11-05,GEN,1 General,IND,OKE,276
2024-11-05,GEN,1 General,IND,ORA,12394
2024-11-05,GEN,1 General,IND,OSC,2875
2024-11-05,GEN,1 General,IND,PAL,20189
2024-11-05,GEN,1 General,IND,PAS,7804
2024-11-05,GEN,1 General,IND,PIN,11451
2024-11-05,GEN,1 General,IND,POL,7108
2024-11-05,GEN,1 General,IND,PUT,508
2024-11-05,GEN,1 General,IND,SAN,2148
2024-11-05,GEN,1 General,IND,SAR,6374
2024-11-05,GEN,1 General,IND,SEM,5943
2024-11-05,GEN,1 General,IND,STJ,3712
2024-11-05,GEN,1 General,IND,STL,4891
2024-11-05,GEN,1 General,IND,SUM,2014
2024-11-05,GEN,1 General,IND,SUW,338
2024-11-05,GEN,1 General,IND,TAY,80
2024-11-05,GEN,1 General,IND,UNI,67
2024-11-05,GEN,1 General,IND,VOL,7889
2024-11-05,GEN,1 General,IND,WAK,340
2024-11-05,GEN,1 General,IND,WAL,955
2024-11-05,GEN,1 General,IND,WAS,132
2024-11-05,GEN,1 General,LPF,ALA,474
2024-11-05,GEN,1 General,LPF,BAK,43
2024-11-05,GEN,1 General,LPF,BAY,378
2024-11-05,GEN,1 General,LPF,BRA,38
2024-11-05,GEN,1 General,LPF,BRE,1225
2024-11-05,GEN,1 General,LPF,BRO,1128
2024-11-05,GEN,1 General,LPF,CHA,240
2024-11-05,GEN,1 General,LPF,CIT,216
2024-11-05,GEN,1 General,LPF,CLA,467
2024-11-05,GEN,1 General,LPF,CLL,389
2024-11-05,GEN,1 General,LPF,CLM,103
2024-11-05,GEN,1 General,LPF,DAD,1141
2024-11-05,GEN,1 General,LPF,DES,20
2024-11-05,GEN,1 General,LPF,DIX,12
2024-11-05,GEN,1 General,LPF,DUV,1629
2024-11-05,GEN,1 General,LPF,ESC,572
2024-11-05,GEN,1 General,LPF,FLA,186
2024-11-05,GEN,1 General,LPF,FRA,16
2024-11-05,GEN,1 General,LPF,GAD,33
2024-11-05,GEN,1 General,LPF,GIL,33
