extract_month,county_code,party_affiliation,voter_status,voter_count
2026-05,ALA,BPP,INA,5
2026-05,ALA,CPF,ACT,154
2026-05,ALA,CPF,INA,27
2026-05,ALA,CPP,ACT,87
2026-05,ALA,CPP,INA,11
2026-05,ALA,CSV,ACT,362
2026-05,ALA,CSV,INA,23
2026-05,ALA,DEM,ACT,73022
2026-05,ALA,DEM,INA,17267
2026-05,ALA,ECO,ACT,67
2026-05,ALA,ECO,INA,11
2026-05,ALA,FFP,ACT,34
2026-05,ALA,FFP,INA,2
2026-05,ALA,GRE,ACT,203
2026-05,ALA,GRE,INA,51
2026-05,ALA,IND,ACT,3557
2026-05,ALA,IND,INA,440
2026-05,ALA,JEF,ACT,2
2026-05,ALA,LPF,ACT,608
2026-05,ALA,LPF,INA,177
2026-05,ALA,MGT,ACT,1
2026-05,ALA,NPA,ACT,37282
2026-05,ALA,NPA,INA,13461
2026-05,ALA,PSL,ACT,76
2026-05,ALA,PSL,INA,4
2026-05,ALA,REP,ACT,48194
2026-05,ALA,REP,INA,7826
2026-05,BAK,AMF,ACT,28
2026-05,BAK,ASP,ACT,19
2026-05,BAK,BPP,ACT,3
2026-05,BAK,CPF,ACT,51
2026-05,BAK,CPF,INA,5
2026-05,BAK,CPP,ACT,21
2026-05,BAK,CSV,ACT,57
2026-05,BAK,CSV,INA,3
2026-05,BAK,DEM,ACT,2833
2026-05,BAK,DEM,INA,797
2026-05,BAK,ECO,ACT,6
2026-05,BAK,ECO,INA,2
2026-05,BAK,FFP,ACT,3
2026-05,BAK,GRE,ACT,10
2026-05,BAK,GRE,INA,3
2026-05,BAK,IND,ACT,204
2026-05,BAK,IND,INA,28
2026-05,BAK,LPF,ACT,50
2026-05,BAK,LPF,INA,8
2026-05,BAK,NPA,ACT,1865
2026-05,BAK,NPA,INA,662
2026-05,BAK,PSL,ACT,2
2026-05,BAK,REP,ACT,12472
2026-05,BAK,REP,INA,1046
2026-05,BAY,AMF,ACT,304
2026-05,BAY,AMF,INA,18
2026-05,BAY,ASP,ACT,115
2026-05,BAY,ASP,INA,9
2026-05,BAY,BPP,ACT,81
2026-05,BAY,BPP,INA,4
2026-05,BAY,CPF,ACT,280
2026-05,BAY,CPF,INA,42
2026-05,BAY,CPP,ACT,128
2026-05,BAY,CPP,INA,13
2026-05,BAY,CSV,ACT,682
2026-05,BAY,CSV,INA,75
2026-05,BAY,DEM,ACT,23053
2026-05,BAY,DEM,INA,5128
2026-05,BAY,ECO,ACT,60
2026-05,BAY,ECO,INA,6
2026-05,BAY,FFP,ACT,22
2026-05,BAY,FFP,INA,1
2026-05,BAY,GRE,ACT,138
2026-05,BAY,GRE,INA,33
2026-05,BAY,IND,ACT,2734
2026-05,BAY,IND,INA,429
2026-05,BAY,JEF,ACT,1
2026-05,BAY,LPF,ACT,544
2026-05,BAY,LPF,INA,154
2026-05,BAY,MGT,ACT,2
2026-05,BAY,NPA,ACT,23332
2026-05,BAY,NPA,INA,7476
2026-05,BAY,PSL,ACT,21
2026-05,BAY,PSL,INA,9
2026-05,BAY,REP,ACT,72897
2026-05,BAY,REP,INA,9432
2026-05,BRA,AMF,ACT,52
2026-05,BRA,ASP,ACT,15
2026-05,BRA,BPP,ACT,4
2026-05,BRA,CPF,ACT,34
2026-05,BRA,CPF,INA,3
2026-05,BRA,CPP,ACT,13
2026-05,BRA,CSV,ACT,78
2026-05,BRA,CSV,INA,3
2026-05,BRA,DEM,ACT,3462
2026-05,BRA,DEM,INA,926
2026-05,BRA,ECO,ACT,3
2026-05,BRA,FFP,ACT,6
2026-05,BRA,GRE,ACT,5
2026-05,BRA,GRE,INA,2
2026-05,BRA,IND,ACT,244
2026-05,BRA,IND,INA,28
2026-05,BRA,LPF,ACT,57
2026-05,BRA,LPF,INA,11
2026-05,BRA,NPA,ACT,2017
2026-05,BRA,NPA,INA,789
2026-05,BRA,REP,ACT,10626
2026-05,BRA,REP,INA,1078
2026-05,BRE,AMF,ACT,364
2026-05,BRE,AMF,INA,11
2026-05,BRE,ASP,ACT,162
2026-05,BRE,ASP,INA,13
2026-05,BRE,BPP,ACT,379
2026-05,BRE,BPP,INA,20
2026-05,BRE,CPF,ACT,622
2026-05,BRE,CPF,INA,88
2026-05,BRE,CPP,ACT,191
2026-05,BRE,CPP,INA,16
2026-05,BRE,CSV,ACT,1252
2026-05,BRE,CSV,INA,94
2026-05,BRE,DEM,ACT,109115
2026-05,BRE,DEM,INA,22141
2026-05,BRE,ECO,ACT,154
2026-05,BRE,ECO,INA,18
2026-05,BRE,FFP,ACT,42
2026-05,BRE,FFP,INA,4
2026-05,BRE,GRE,ACT,402
2026-05,BRE,GRE,INA,89
2026-05,BRE,IND,ACT,12573
2026-05,BRE,IND,INA,1893
2026-05,BRE,JEF,ACT,7
2026-05,BRE,JEF,INA,1
2026-05,BRE,LPF,ACT,1606
2026-05,BRE,LPF,INA,391
2026-05,BRE,MGT,ACT,3
2026-05,BRE,NPA,ACT,105332
2026-05,BRE,NPA,INA,30895
2026-05,BRE,PSL,ACT,68
2026-05,BRE,PSL,INA,19
2026-05,BRE,REP,ACT,201791
2026-05,BRE,REP,INA,23868
2026-05,BRO,AMF,ACT,1119
2026-05,BRO,AMF,INA,9
2026-05,BRO,ASP,ACT,440
2026-05,BRO,ASP,INA,10
2026-05,BRO,BPP,ACT,566
2026-05,BRO,BPP,INA,5
2026-05,BRO,CPF,ACT,824
2026-05,BRO,CPF,INA,87
2026-05,BRO,CPP,ACT,441
2026-05,BRO,CPP,INA,5
2026-05,BRO,CSV,ACT,1749
2026-05,BRO,CSV,INA,40
2026-05,BRO,DEM,ACT,464604
2026-05,BRO,DEM,INA,123942
2026-05,BRO,ECO,ACT,240
2026-05,BRO,ECO,INA,38
2026-05,BRO,FFP,ACT,128
2026-05,BRO,FFP,INA,3
2026-05,BRO,GRE,ACT,640
2026-05,BRO,GRE,INA,187
2026-05,BRO,IND,ACT,22764
2026-05,BRO,IND,INA,3346
2026-05,BRO,JEF,ACT,6
2026-05,BRO,LPF,ACT,1523
2026-05,BRO,LPF,INA,451
2026-05,BRO,MGT,ACT,5
2026-05,BRO,NPA,ACT,314041
2026-05,BRO,NPA,INA,104267
2026-05,BRO,PSL,ACT,169
2026-05,BRO,PSL,INA,40
2026-05,BRO,REP,ACT,268758
2026-05,BRO,REP,INA,42986
2026-05,CAL,AMF,ACT,5
2026-05,CAL,CPP,ACT,3
2026-05,CAL,CSV,ACT,19
2026-05,CAL,CSV,INA,1
2026-05,CAL,DEM,ACT,1881
2026-05,CAL,DEM,INA,466
2026-05,CAL,ECO,ACT,1
2026-05,CAL,GRE,ACT,3
2026-05,CAL,GRE,INA,1
2026-05,CAL,IND,ACT,52
2026-05,CAL,IND,INA,9
2026-05,CAL,LPF,ACT,13
2026-05,CAL,LPF,INA,1
2026-05,CAL,NPA,ACT,761
2026-05,CAL,NPA,INA,256
2026-05,CAL,REP,ACT,4772
2026-05,CAL,REP,INA,355
2026-05,CHA,AMF,ACT,316
2026-05,CHA,AMF,INA,5
2026-05,CHA,ASP,ACT,81
2026-05,CHA,ASP,INA,4
2026-05,CHA,BPP,ACT,103
2026-05,CHA,BPP,INA,5
2026-05,CHA,CPF,ACT,243
2026-05,CHA,CPF,INA,32
2026-05,CHA,CPP,ACT,133
2026-05,CHA,CPP,INA,5
2026-05,CHA,CSV,ACT,805
2026-05,CHA,CSV,INA,31
2026-05,CHA,DEM,ACT,29055
2026-05,CHA,DEM,INA,6056
2026-05,CHA,ECO,ACT,58
2026-05,CHA,ECO,INA,10
2026-05,CHA,FFP,ACT,34
2026-05,CHA,GRE,ACT,96
2026-05,CHA,GRE,INA,23
2026-05,CHA,IND,ACT,4528
2026-05,CHA,IND,INA,578
2026-05,CHA,LPF,ACT,354
2026-05,CHA,LPF,INA,97
2026-05,CHA,MGT,ACT,1
2026-05,CHA,NPA,ACT,33012
2026-05,CHA,NPA,INA,9675
2026-05,CHA,PSL,ACT,11
2026-05,CHA,PSL,INA,5
2026-05,CHA,REP,ACT,82120
2026-05,CHA,REP,INA,9210
2026-05,CIT,AMF,ACT,210
2026-05,CIT,AMF,INA,5
2026-05,CIT,ASP,ACT,60
2026-05,CIT,ASP,INA,2
2026-05,CIT,BPP,ACT,101
2026-05,CIT,BPP,INA,2
2026-05,CIT,CPF,ACT,234
2026-05,CIT,CPF,INA,15
2026-05,CIT,CPP,ACT,88
2026-05,CIT,CPP,INA,7
2026-05,CIT,CSV,ACT,553
2026-05,CIT,CSV,INA,16
2026-05,CIT,DEM,ACT,20639
2026-05,CIT,DEM,INA,4164
2026-05,CIT,ECO,ACT,44
2026-05,CIT,ECO,INA,8
2026-05,CIT,FFP,ACT,18
2026-05,CIT,GRE,ACT,70
2026-05,CIT,GRE,INA,10
2026-05,CIT,IND,ACT,3310
2026-05,CIT,IND,INA,398
2026-05,CIT,JEF,ACT,1
2026-05,CIT,LPF,ACT,293
2026-05,CIT,LPF,INA,75
2026-05,CIT,NPA,ACT,22598
2026-05,CIT,NPA,INA,6926
2026-05,CIT,PSL,ACT,13
2026-05,CIT,PSL,INA,4
2026-05,CIT,REP,ACT,70144
2026-05,CIT,REP,INA,7413
2026-05,CLA,AMF,ACT,293
2026-05,CLA,AMF,INA,7
2026-05,CLA,ASP,ACT,102
2026-05,CLA,ASP,INA,7
2026-05,CLA,BPP,ACT,166
2026-05,CLA,BPP,INA,6
2026-05,CLA,CPF,ACT,309
2026-05,CLA,CPF,INA,26
2026-05,CLA,CPP,ACT,156
2026-05,CLA,CPP,INA,8
2026-05,CLA,CSV,ACT,720
2026-05,CLA,CSV,INA,31
2026-05,CLA,DEM,ACT,30120
2026-05,CLA,DEM,INA,7778
2026-05,CLA,ECO,ACT,61
2026-05,CLA,ECO,INA,6
2026-05,CLA,FFP,ACT,31
2026-05,CLA,FFP,INA,2
2026-05,CLA,GRE,ACT,88
2026-05,CLA,GRE,INA,27
2026-05,CLA,IND,ACT,3372
2026-05,CLA,IND,INA,549
2026-05,CLA,JEF,ACT,1
2026-05,CLA,LPF,ACT,602
2026-05,CLA,LPF,INA,137
2026-05,CLA,NPA,ACT,29094
2026-05,CLA,NPA,INA,11380
2026-05,CLA,PSL,ACT,18
2026-05,CLA,PSL,INA,5
2026-05,CLA,REP,ACT,86992
2026-05,CLA,REP,INA,11464
2026-05,CLL,AMF,ACT,272
2026-05,CLL,AMF,INA,14
2026-05,CLL,ASP,ACT,153
2026-05,CLL,ASP,INA,9
2026-05,CLL,BPP,ACT,94
2026-05,CLL,BPP,INA,9
2026-05,CLL,CPF,ACT,353
2026-05,CLL,CPF,INA,43
2026-05,CLL,CPP,ACT,131
2026-05,CLL,CPP,INA,6
2026-05,CLL,CSV,ACT,849
2026-05,CLL,CSV,INA,39
2026-05,CLL,DEM,ACT,49733
2026-05,CLL,DEM,INA,7587
2026-05,CLL,ECO,ACT,95
2026-05,CLL,ECO,INA,13
2026-05,CLL,FFP,ACT,24
2026-05,CLL,FFP,INA,1
2026-05,CLL,GRE,ACT,139
2026-05,CLL,GRE,INA,31
2026-05,CLL,IND,ACT,5591
2026-05,CLL,IND,INA,539
2026-05,CLL,JEF,ACT,6
2026-05,CLL,JEF,INA,1
2026-05,CLL,LPF,ACT,517
2026-05,CLL,LPF,INA,86
2026-05,CLL,MGT,ACT,3
2026-05,CLL,NPA,ACT,57855
2026-05,CLL,NPA,INA,10413
2026-05,CLL,PSL,ACT,31
2026-05,CLL,PSL,INA,3
2026-05,CLL,REP,ACT,143834
2026-05,CLL,REP,INA,11116
2026-05,CLM,AMF,ACT,76
2026-05,CLM,AMF,INA,2
2026-05,CLM,ASP,ACT,19
2026-05,CLM,ASP,INA,1
2026-05,CLM,BPP,ACT,23
2026-05,CLM,CPF,ACT,103
2026-05,CLM,CPF,INA,9
2026-05,CLM,CPP,ACT,42
2026-05,CLM,CPP,INA,3
2026-05,CLM,CSV,ACT,177
2026-05,CLM,CSV,INA,7
2026-05,CLM,DEM,ACT,9431
2026-05,CLM,DEM,INA,2311
2026-05,CLM,ECO,ACT,8
2026-05,CLM,FFP,ACT,3
2026-05,CLM,GRE,ACT,25
2026-05,CLM,GRE,INA,8
2026-05,CLM,IND,ACT,706
2026-05,CLM,IND,INA,105
2026-05,CLM,JEF,ACT,1
2026-05,CLM,LPF,ACT,146
2026-05,CLM,LPF,INA,26
2026-05,CLM,NPA,ACT,6146
2026-05,CLM,NPA,INA,2344
2026-05,CLM,PSL,ACT,3
2026-05,CLM,PSL,INA,1
2026-05,CLM,REP,ACT,24122
2026-05,CLM,REP,INA,2537
2026-05,DAD,AMF,ACT,1410
2026-05,DAD,AMF,INA,56
2026-05,DAD,ASP,ACT,546
2026-05,DAD,ASP,INA,36
2026-05,DAD,BPP,ACT,576
2026-05,DAD,BPP,INA,42
2026-05,DAD,CPF,ACT,887
2026-05,DAD,CPF,INA,174
2026-05,DAD,CPP,ACT,470
2026-05,DAD,CPP,INA,42
2026-05,DAD,CSV,ACT,1575
2026-05,DAD,CSV,INA,144
2026-05,DAD,DEM,ACT,404801
2026-05,DAD,DEM,INA,144954
2026-05,DAD,ECO,ACT,285
2026-05,DAD,ECO,INA,74
2026-05,DAD,FFP,ACT,106
2026-05,DAD,FFP,INA,4
2026-05,DAD,GRE,ACT,690
2026-05,DAD,GRE,INA,273
2026-05,DAD,IND,ACT,25278
2026-05,DAD,IND,INA,4638
2026-05,DAD,JEF,ACT,5
2026-05,DAD,JEF,INA,1
2026-05,DAD,LPF,ACT,1486
2026-05,DAD,LPF,INA,582
2026-05,DAD,MGT,ACT,4
2026-05,DAD,NPA,ACT,388992
2026-05,DAD,NPA,INA,142815
2026-05,DAD,PSL,ACT,151
2026-05,DAD,PSL,INA,37
2026-05,DAD,REP,ACT,451392
2026-05,DAD,REP,INA,69404
2026-05,DAD,WPF,ACT,1
2026-05,DES,AMF,ACT,40
2026-05,DES,ASP,ACT,13
2026-05,DES,ASP,INA,1
2026-05,DES,BPP,ACT,12
2026-05,DES,CPF,ACT,44
2026-05,DES,CPF,INA,6
2026-05,DES,CPP,ACT,8
2026-05,DES,CSV,ACT,92
2026-05,DES,CSV,INA,1
2026-05,DES,DEM,ACT,4057
2026-05,DES,DEM,INA,1511
2026-05,DES,ECO,ACT,3
2026-05,DES,FFP,ACT,3
2026-05,DES,GRE,ACT,7
2026-05,DES,GRE,INA,2
2026-05,DES,IND,ACT,271
2026-05,DES,IND,INA,28
2026-05,DES,LPF,ACT,28
2026-05,DES,LPF,INA,5
2026-05,DES,NPA,ACT,3056
2026-05,DES,NPA,INA,1583
2026-05,DES,PSL,ACT,1
2026-05,DES,PSL,INA,1
2026-05,DES,REP,ACT,8141
2026-05,DES,REP,INA,1328
2026-05,DIX,AMF,ACT,11
2026-05,DIX,ASP,ACT,2
2026-05,DIX,BPP,ACT,5
2026-05,DIX,CPF,ACT,21
2026-05,DIX,CPF,INA,2
2026-05,DIX,CPP,ACT,5
2026-05,DIX,CSV,ACT,25
2026-05,DIX,CSV,INA,2
2026-05,DIX,DEM,ACT,1619
2026-05,DIX,DEM,INA,532
2026-05,DIX,ECO,ACT,1
2026-05,DIX,ECO,INA,1
2026-05,DIX,FFP,ACT,1
2026-05,DIX,GRE,ACT,9
2026-05,DIX,IND,ACT,144
2026-05,DIX,IND,INA,29
2026-05,DIX,LPF,ACT,16
2026-05,DIX,LPF,INA,1
2026-05,DIX,NPA,ACT,1331
2026-05,DIX,NPA,INA,518
2026-05,DIX,PSL,ACT,1
2026-05,DIX,REP,ACT,6728
2026-05,DIX,REP,INA,686
2026-05,DUV,AMF,ACT,1161
2026-05,DUV,AMF,INA,51
2026-05,DUV,ASP,ACT,497
2026-05,DUV,ASP,INA,55
2026-05,DUV,BPP,ACT,765
2026-05,DUV,BPP,INA,84
2026-05,DUV,CPF,ACT,1124
2026-05,DUV,CPF,INA,222
2026-05,DUV,CPP,ACT,601
2026-05,DUV,CPP,INA,88
2026-05,DUV,CSV,ACT,2143
2026-05,DUV,CSV,INA,307
2026-05,DUV,DEM,ACT,240204
2026-05,DUV,DEM,INA,32321
2026-05,DUV,ECO,ACT,230
2026-05,DUV,ECO,INA,35
2026-05,DUV,FFP,ACT,116
2026-05,DUV,FFP,INA,5
2026-05,DUV,GRE,ACT,583
2026-05,DUV,GRE,INA,93
2026-05,DUV,IND,ACT,13588
2026-05,DUV,IND,INA,1571
2026-05,DUV,JEF,ACT,7
2026-05,DUV,JEF,INA,1
2026-05,DUV,LPF,ACT,2360
2026-05,DUV,LPF,INA,405
2026-05,DUV,MGT,ACT,4
2026-05,DUV,NPA,ACT,142068
2026-05,DUV,NPA,INA,23685
2026-05,DUV,PSL,ACT,128
2026-05,DUV,PSL,INA,26
2026-05,DUV,REP,ACT,235229
2026-05,DUV,REP,INA,19201
2026-05,ESC,AMF,ACT,414
2026-05,ESC,AMF,INA,11
2026-05,ESC,ASP,ACT,130
2026-05,ESC,ASP,INA,4
2026-05,ESC,BPP,ACT,96
2026-05,ESC,BPP,INA,5
2026-05,ESC,CPF,ACT,339
2026-05,ESC,CPF,INA,44
2026-05,ESC,CPP,ACT,142
2026-05,ESC,CPP,INA,11
2026-05,ESC,CSV,ACT,797
2026-05,ESC,CSV,INA,51
2026-05,ESC,DEM,ACT,58399
2026-05,ESC,DEM,INA,15703
2026-05,ESC,ECO,ACT,65
2026-05,ESC,ECO,INA,6
2026-05,ESC,FFP,ACT,25
2026-05,ESC,FFP,INA,1
2026-05,ESC,GRE,ACT,173
2026-05,ESC,GRE,INA,42
2026-05,ESC,IND,ACT,4323
2026-05,ESC,IND,INA,774
2026-05,ESC,JEF,ACT,2
2026-05,ESC,LPF,ACT,817
2026-05,ESC,LPF,INA,262
2026-05,ESC,NPA,ACT,38294
2026-05,ESC,NPA,INA,15964
2026-05,ESC,PSL,ACT,85
2026-05,ESC,PSL,INA,21
2026-05,ESC,REP,ACT,98166
2026-05,ESC,REP,INA,15175
2026-05,FLA,AMF,ACT,199
2026-05,FLA,AMF,INA,3
2026-05,FLA,ASP,ACT,64
2026-05,FLA,ASP,INA,3
2026-05,FLA,BPP,ACT,128
2026-05,FLA,BPP,INA,10
2026-05,FLA,CPF,ACT,206
2026-05,FLA,CPF,INA,13
2026-05,FLA,CPP,ACT,101
2026-05,FLA,CPP,INA,4
2026-05,FLA,CSV,ACT,581
2026-05,FLA,CSV,INA,18
2026-05,FLA,DEM,ACT,23028
2026-05,FLA,DEM,INA,4112
2026-05,FLA,ECO,ACT,46
2026-05,FLA,ECO,INA,4
2026-05,FLA,FFP,ACT,16
2026-05,FLA,GRE,ACT,70
2026-05,FLA,GRE,INA,17
2026-05,FLA,IND,ACT,2445
2026-05,FLA,IND,INA,245
2026-05,FLA,JEF,ACT,1
2026-05,FLA,LPF,ACT,263
2026-05,FLA,LPF,INA,47
2026-05,FLA,NPA,ACT,20593
2026-05,FLA,NPA,INA,5809
2026-05,FLA,PSL,ACT,11
2026-05,FLA,PSL,INA,3
2026-05,FLA,REP,ACT,49841
2026-05,FLA,REP,INA,4951
2026-05,FRA,AMF,ACT,8
2026-05,FRA,ASP,ACT,2
2026-05,FRA,ASP,INA,2
2026-05,FRA,BPP,ACT,2
2026-05,FRA,CPF,ACT,13
2026-05,FRA,CPF,INA,3
2026-05,FRA,CPP,ACT,3
2026-05,FRA,CPP,INA,1
2026-05,FRA,CSV,ACT,39
2026-05,FRA,CSV,INA,3
2026-05,FRA,DEM,ACT,2136
2026-05,FRA,DEM,INA,451
2026-05,FRA,ECO,ACT,4
2026-05,FRA,ECO,INA,4
2026-05,FRA,FFP,ACT,2
2026-05,FRA,GRE,ACT,3
2026-05,FRA,IND,ACT,184
2026-05,FRA,IND,INA,38
2026-05,FRA,JEF,ACT,1
2026-05,FRA,LPF,ACT,18
2026-05,FRA,LPF,INA,5
2026-05,FRA,NPA,ACT,1092
2026-05,FRA,NPA,INA,292
2026-05,FRA,REP,ACT,4055
2026-05,FRA,REP,INA,467
2026-05,GAD,AMF,ACT,26
2026-05,GAD,ASP,ACT,19
2026-05,GAD,ASP,INA,2
2026-05,GAD,BPP,ACT,1
2026-05,GAD,CPF,ACT,35
2026-05,GAD,CPF,INA,8
2026-05,GAD,CPP,ACT,16
2026-05,GAD,CSV,ACT,58
2026-05,GAD,CSV,INA,4
2026-05,GAD,DEM,ACT,17293
2026-05,GAD,DEM,INA,3220
2026-05,GAD,ECO,ACT,6
2026-05,GAD,FFP,ACT,2
2026-05,GAD,FFP,INA,1
2026-05,GAD,GRE,ACT,13
2026-05,GAD,GRE,INA,1
2026-05,GAD,IND,ACT,269
2026-05,GAD,IND,INA,44
2026-05,GAD,LPF,ACT,48
2026-05,GAD,LPF,INA,10
2026-05,GAD,NPA,ACT,2818
2026-05,GAD,NPA,INA,910
2026-05,GAD,PSL,ACT,2
2026-05,GAD,PSL,INA,1
2026-05,GAD,REP,ACT,5902
2026-05,GAD,REP,INA,604
2026-05,GIL,AMF,ACT,15
2026-05,GIL,ASP,ACT,11
2026-05,GIL,ASP,INA,2
2026-05,GIL,BPP,ACT,5
2026-05,GIL,CPF,ACT,27
2026-05,GIL,CPP,ACT,6
2026-05,GIL,CPP,INA,1
2026-05,GIL,CSV,ACT,49
2026-05,GIL,CSV,INA,1
2026-05,GIL,DEM,ACT,1700
2026-05,GIL,DEM,INA,247
2026-05,GIL,ECO,ACT,5
2026-05,GIL,FFP,ACT,4
2026-05,GIL,GRE,ACT,8
2026-05,GIL,GRE,INA,1
2026-05,GIL,IND,ACT,316
2026-05,GIL,IND,INA,24
2026-05,GIL,JEF,ACT,1
2026-05,GIL,LPF,ACT,44
2026-05,GIL,LPF,INA,8
2026-05,GIL,NPA,ACT,1527
2026-05,GIL,NPA,INA,360
2026-05,GIL,PSL,INA,1
2026-05,GIL,REP,ACT,9008
2026-05,GIL,REP,INA,554
2026-05,GLA,AMF,ACT,18
2026-05,GLA,ASP,ACT,6
2026-05,GLA,BPP,ACT,1
2026-05,GLA,CPF,ACT,13
2026-05,GLA,CPP,ACT,7
2026-05,GLA,CSV,ACT,19
2026-05,GLA,DEM,ACT,1409
2026-05,GLA,DEM,INA,454
2026-05,GLA,ECO,ACT,1
2026-05,GLA,GRE,ACT,4
2026-05,GLA,GRE,INA,1
2026-05,GLA,IND,ACT,131
2026-05,GLA,IND,INA,20
2026-05,GLA,LPF,ACT,12
2026-05,GLA,LPF,INA,5
2026-05,GLA,NPA,ACT,1082
2026-05,GLA,NPA,INA,423
2026-05,GLA,PSL,ACT,1
2026-05,GLA,REP,ACT,4032
2026-05,GLA,REP,INA,443
2026-05,GUL,AMF,ACT,14
2026-05,GUL,ASP,ACT,5
2026-05,GUL,BPP,ACT,3
2026-05,GUL,CPF,ACT,22
2026-05,GUL,CPP,ACT,7
2026-05,GUL,CSV,ACT,44
2026-05,GUL,DEM,ACT,2245
2026-05,GUL,DEM,INA,262
2026-05,GUL,ECO,ACT,4
2026-05,GUL,ECO,INA,1
2026-05,GUL,GRE,ACT,6
2026-05,GUL,GRE,INA,1
2026-05,GUL,IND,ACT,239
2026-05,GUL,IND,INA,24
2026-05,GUL,LPF,ACT,31
2026-05,GUL,LPF,INA,4
2026-05,GUL,NPA,ACT,1271
2026-05,GUL,NPA,INA,318
2026-05,GUL,PSL,ACT,1
2026-05,GUL,PSL,INA,1
2026-05,GUL,REP,ACT,7035
2026-05,GUL,REP,INA,475
2026-05,HAM,AMF,ACT,30
2026-05,HAM,ASP,ACT,8
2026-05,HAM,BPP,ACT,1
2026-05,HAM,CPF,ACT,14
2026-05,HAM,CPF,INA,5
2026-05,HAM,CPP,ACT,5
2026-05,HAM,CSV,ACT,39
2026-05,HAM,DEM,ACT,2306
2026-05,HAM,DEM,INA,648
2026-05,HAM,FFP,ACT,2
2026-05,HAM,GRE,ACT,6
2026-05,HAM,GRE,INA,1
2026-05,HAM,IND,ACT,94
2026-05,HAM,IND,INA,29
2026-05,HAM,LPF,ACT,12
2026-05,HAM,LPF,INA,2
2026-05,HAM,NPA,ACT,798
2026-05,HAM,NPA,INA,376
2026-05,HAM,PSL,ACT,2
2026-05,HAM,PSL,INA,1
2026-05,HAM,REP,ACT,3678
2026-05,HAM,REP,INA,387
2026-05,HAR,AMF,ACT,48
2026-05,HAR,ASP,ACT,14
2026-05,HAR,BPP,ACT,11
2026-05,HAR,CPF,ACT,36
2026-05,HAR,CPP,ACT,11
2026-05,HAR,CSV,ACT,80
2026-05,HAR,DEM,ACT,2374
2026-05,HAR,FFP,ACT,5
2026-05,HAR,GRE,ACT,8
2026-05,HAR,IND,ACT,150
2026-05,HAR,LPF,ACT,27
2026-05,HAR,NPA,ACT,1947
2026-05,HAR,PSL,ACT,3
2026-05,HAR,REP,ACT,6582
2026-05,HEN,AMF,ACT,41
2026-05,HEN,AMF,INA,1
2026-05,HEN,ASP,ACT,29
2026-05,HEN,ASP,INA,1
2026-05,HEN,BPP,ACT,20
2026-05,HEN,CPF,ACT,25
2026-05,HEN,CPF,INA,2
2026-05,HEN,CPP,ACT,19
2026-05,HEN,CPP,INA,1
2026-05,HEN,CSV,ACT,67
2026-05,HEN,CSV,INA,2
2026-05,HEN,DEM,ACT,5361
2026-05,HEN,DEM,INA,2036
2026-05,HEN,ECO,ACT,10
2026-05,HEN,FFP,ACT,4
2026-05,HEN,FFP,INA,1
2026-05,HEN,GRE,ACT,12
2026-05,HEN,GRE,INA,2
2026-05,HEN,IND,ACT,274
2026-05,HEN,IND,INA,56
2026-05,HEN,LPF,ACT,41
2026-05,HEN,LPF,INA,8
2026-05,HEN,NPA,ACT,3544
2026-05,HEN,NPA,INA,1650
2026-05,HEN,PSL,ACT,5
2026-05,HEN,PSL,INA,1
2026-05,HEN,REP,ACT,9335
2026-05,HEN,REP,INA,1302
2026-05,HER,AMF,ACT,248
2026-05,HER,AMF,INA,5
2026-05,HER,ASP,ACT,95
2026-05,HER,ASP,INA,1
2026-05,HER,BPP,ACT,213
2026-05,HER,BPP,INA,10
2026-05,HER,CPF,ACT,230
2026-05,HER,CPF,INA,30
2026-05,HER,CPP,ACT,88
2026-05,HER,CPP,INA,4
2026-05,HER,CSV,ACT,593
2026-05,HER,CSV,INA,18
2026-05,HER,DEM,ACT,30078
2026-05,HER,DEM,INA,8509
2026-05,HER,ECO,ACT,36
2026-05,HER,ECO,INA,3
2026-05,HER,FFP,ACT,23
2026-05,HER,FFP,INA,2
2026-05,HER,GRE,ACT,91
2026-05,HER,GRE,INA,31
2026-05,HER,IND,ACT,3613
2026-05,HER,IND,INA,641
2026-05,HER,JEF,ACT,1
2026-05,HER,LPF,ACT,343
2026-05,HER,LPF,INA,97
2026-05,HER,NPA,ACT,29651
2026-05,HER,NPA,INA,11627
2026-05,HER,PSL,ACT,21
2026-05,HER,PSL,INA,5
2026-05,HER,REP,ACT,69501
2026-05,HER,REP,INA,9813
2026-05,HIG,AMF,ACT,145
2026-05,HIG,AMF,INA,1
2026-05,HIG,ASP,ACT,69
2026-05,HIG,ASP,INA,3
2026-05,HIG,BPP,ACT,153
2026-05,HIG,BPP,INA,6
2026-05,HIG,CPF,ACT,133
2026-05,HIG,CPF,INA,14
2026-05,HIG,CPP,ACT,48
2026-05,HIG,CPP,INA,5
2026-05,HIG,CSV,ACT,369
2026-05,HIG,CSV,INA,6
2026-05,HIG,DEM,ACT,13917
2026-05,HIG,DEM,INA,3757
2026-05,HIG,ECO,ACT,26
2026-05,HIG,ECO,INA,2
2026-05,HIG,FFP,ACT,11
2026-05,HIG,FFP,INA,1
2026-05,HIG,GRE,ACT,36
2026-05,HIG,GRE,INA,5
2026-05,HIG,IND,ACT,1541
2026-05,HIG,IND,INA,162
2026-05,HIG,JEF,ACT,1
2026-05,HIG,LPF,ACT,116
