extract_month,zip_code,party_affiliation,voter_count
2026-05,330252707,DEM,10
2026-05,330252727,DEM,10
2026-05,330252741,DEM,10
2026-05,330252814,DEM,10
2026-05,330252815,DEM,14
2026-05,330252816,DEM,12
2026-05,330252825,DEM,10
2026-05,330252827,DEM,12
2026-05,330252830,DEM,10
2026-05,330252832,DEM,11
2026-05,330252842,DEM,13
2026-05,330252843,DEM,15
2026-05,330252844,DEM,12
2026-05,330252848,DEM,15
2026-05,330253344,DEM,10
2026-05,330253370,DEM,10
2026-05,330253596,DEM,10
2026-05,330253627,DEM,10
2026-05,330253634,DEM,10
2026-05,330253646,DEM,10
2026-05,330253807,DEM,11
2026-05,330253811,DEM,11
2026-05,330253836,DEM,14
2026-05,330253890,DEM,11
2026-05,330253983,DEM,10
2026-05,330253988,DEM,11
2026-05,330253992,DEM,11
2026-05,330254200,DEM,11
2026-05,330254251,DEM,16
2026-05,330254325,DEM,17
2026-05,330254414,DEM,11
2026-05,330254700,DEM,13
2026-05,330254701,DEM,11
2026-05,330254728,DEM,10
2026-05,330254732,DEM,11
2026-05,330254737,DEM,10
2026-05,330254742,DEM,14
2026-05,330254748,DEM,12
2026-05,330254756,DEM,10
2026-05,330254808,DEM,11
2026-05,330255119,DEM,10
2026-05,330255122,DEM,11
2026-05,330255124,DEM,12
2026-05,330255128,DEM,13
2026-05,330255666,DEM,10
2026-05,330256504,DEM,12
2026-05,330257881,NPA,10
2026-05,33026,AMF,16
2026-05,33026,CPF,13
2026-05,33026,CSV,28
2026-05,33026,DEM,5888
2026-05,33026,GRE,10
2026-05,33026,IND,390
2026-05,33026,LPF,31
2026-05,33026,NPA,5107
2026-05,33026,REP,3844
2026-05,330260000,DEM,11
2026-05,330261012,DEM,12
2026-05,330261233,DEM,10
2026-05,330261347,DEM,10
2026-05,330262245,DEM,10
2026-05,330262352,REP,10
2026-05,330262540,DEM,10
2026-05,330262902,DEM,15
2026-05,330262910,DEM,10
2026-05,330262924,DEM,11
2026-05,330262925,DEM,12
2026-05,330263707,DEM,16
2026-05,330263707,NPA,13
2026-05,330263817,DEM,10
2026-05,330263971,DEM,12
2026-05,330263994,DEM,11
2026-05,330264357,DEM,10
2026-05,330264359,DEM,11
2026-05,330264847,DEM,10
2026-05,33027,AMF,29
2026-05,33027,ASP,14
2026-05,33027,BPP,23
2026-05,33027,CPF,25
2026-05,33027,CSV,57
2026-05,33027,DEM,13022
2026-05,33027,GRE,16
2026-05,33027,IND,870
2026-05,33027,LPF,43
2026-05,33027,NPA,12035
2026-05,33027,REP,8546
2026-05,330270000,DEM,84
2026-05,330270000,REP,42
2026-05,330271013,DEM,11
2026-05,330271407,DEM,10
2026-05,330271411,DEM,10
2026-05,330272609,DEM,10
2026-05,330272632,DEM,16
2026-05,330272645,DEM,10
2026-05,330272664,DEM,10
2026-05,330272666,DEM,22
2026-05,330273176,DEM,10
2026-05,330273386,REP,11
2026-05,330273672,DEM,13
2026-05,330273837,DEM,10
2026-05,330273838,DEM,19
2026-05,330273852,DEM,10
2026-05,330273856,DEM,11
2026-05,330273880,REP,10
2026-05,330273950,NPA,12
2026-05,330274306,DEM,10
2026-05,330274330,DEM,11
2026-05,330274334,DEM,11
2026-05,330274410,DEM,10
2026-05,330274410,NPA,11
2026-05,330274411,DEM,15
2026-05,330274453,DEM,11
2026-05,330274456,DEM,13
2026-05,330274457,DEM,13
2026-05,330274901,DEM,13
2026-05,330274901,NPA,11
2026-05,330274902,DEM,12
2026-05,330274904,NPA,14
2026-05,330274907,DEM,18
2026-05,330274908,DEM,10
2026-05,330274919,DEM,18
2026-05,330274939,DEM,15
2026-05,330274939,NPA,11
2026-05,330274951,NPA,12
2026-05,330275129,DEM,10
2026-05,330275131,DEM,12
2026-05,330275410,DEM,10
2026-05,330275434,DEM,16
2026-05,330275434,NPA,10
2026-05,330275522,DEM,10
2026-05,330275606,DEM,11
2026-05,330275648,NPA,10
2026-05,330275988,DEM,10
2026-05,330276015,DEM,11
2026-05,33028,CSV,31
2026-05,33028,DEM,4570
2026-05,33028,IND,341
2026-05,33028,LPF,17
2026-05,33028,NPA,5112
2026-05,33028,REP,3151
2026-05,330281121,NPA,10
2026-05,330281140,REP,10
2026-05,330281217,REP,10
2026-05,330281326,DEM,11
2026-05,330281515,NPA,10
2026-05,330281594,DEM,10
2026-05,330281602,DEM,13
2026-05,330281605,DEM,13
2026-05,330281606,DEM,11
2026-05,330281610,DEM,12
2026-05,330281611,DEM,11
2026-05,330281613,DEM,15
2026-05,330281619,DEM,11
2026-05,330281652,DEM,10
2026-05,330281677,DEM,10
2026-05,330281689,DEM,11
2026-05,330281691,DEM,10
2026-05,330281696,DEM,10
2026-05,330281699,DEM,17
2026-05,330281740,DEM,11
2026-05,330281742,DEM,10
2026-05,330281823,DEM,10
2026-05,330281836,DEM,13
2026-05,330281851,DEM,13
2026-05,330282042,DEM,13
2026-05,330282104,DEM,10
2026-05,330282298,DEM,10
2026-05,330282851,DEM,10
2026-05,330282927,DEM,10
2026-05,330283004,NPA,10
2026-05,330283110,DEM,10
2026-05,33029,AMF,22
2026-05,33029,BPP,12
2026-05,33029,CPF,17
2026-05,33029,CSV,42
2026-05,33029,DEM,7807
2026-05,33029,GRE,20
2026-05,33029,IND,611
2026-05,33029,LPF,27
2026-05,33029,NPA,8612
2026-05,33029,REP,5945
2026-05,330291613,DEM,10
2026-05,330291613,NPA,10
2026-05,330291666,DEM,12
2026-05,330291690,DEM,10
2026-05,330292913,DEM,10
2026-05,330293132,DEM,11
2026-05,330293279,REP,11
2026-05,330293422,NPA,10
2026-05,330293858,DEM,10
2026-05,330294218,DEM,10
2026-05,330294904,DEM,10
2026-05,330295008,REP,11
2026-05,330295027,DEM,10
2026-05,330295123,DEM,10
2026-05,330295244,DEM,10
2026-05,330295245,DEM,10
2026-05,330295251,DEM,17
2026-05,330295307,DEM,11
2026-05,330295336,REP,10
2026-05,330295356,DEM,10
2026-05,330295357,DEM,10
2026-05,330295441,DEM,10
2026-05,330295521,DEM,13
2026-05,330295533,DEM,10
2026-05,330295543,DEM,11
2026-05,330295544,DEM,13
2026-05,330295545,DEM,11
2026-05,330295557,DEM,10
2026-05,330295590,DEM,11
2026-05,330295597,DEM,13
2026-05,330295605,DEM,14
2026-05,33030,AMF,38
2026-05,33030,CPF,23
2026-05,33030,CPP,12
2026-05,33030,CSV,25
2026-05,33030,DEM,4937
2026-05,33030,GRE,11
2026-05,33030,IND,260
2026-05,33030,LPF,17
2026-05,33030,NPA,4889
2026-05,33030,REP,4584
2026-05,33031,DEM,1027
2026-05,33031,IND,114
2026-05,33031,LPF,12
2026-05,33031,NPA,1248
2026-05,33031,REP,2102
2026-05,33032,AMF,53
2026-05,33032,ASP,16
2026-05,33032,BPP,35
2026-05,33032,CPF,28
2026-05,33032,CPP,20
2026-05,33032,CSV,68
2026-05,33032,DEM,11835
2026-05,33032,GRE,14
2026-05,33032,IND,705
2026-05,33032,LPF,38
2026-05,33032,NPA,11318
2026-05,33032,REP,9976
2026-05,33033,AMF,64
2026-05,33033,ASP,25
2026-05,33033,BPP,46
2026-05,33033,CPF,42
2026-05,33033,CPP,22
2026-05,33033,CSV,71
2026-05,33033,DEM,11424
2026-05,33033,ECO,13
2026-05,33033,GRE,13
2026-05,33033,IND,708
2026-05,33033,LPF,41
2026-05,33033,NPA,11914
2026-05,33033,PSL,11
2026-05,33033,REP,9887
2026-05,33034,AMF,32
2026-05,33034,ASP,10
2026-05,33034,BPP,16
2026-05,33034,CPF,21
2026-05,33034,CSV,21
2026-05,33034,DEM,5013
2026-05,33034,IND,172
2026-05,33034,LPF,12
2026-05,33034,NPA,3748
2026-05,33034,REP,2642
2026-05,33035,AMF,25
2026-05,33035,BPP,17
2026-05,33035,CPF,10
2026-05,33035,CSV,23
2026-05,33035,DEM,3604
2026-05,33035,IND,222
2026-05,33035,LPF,16
2026-05,33035,NPA,3411
2026-05,33035,REP,2798
2026-05,330352535,NPA,11
2026-05,330352588,DEM,10
2026-05,33036,DEM,538
2026-05,33036,IND,70
2026-05,33036,LPF,11
2026-05,33036,NPA,700
2026-05,33036,REP,1711
2026-05,33037,AMF,17
2026-05,33037,CPF,14
2026-05,33037,CSV,45
2026-05,33037,DEM,2503
2026-05,33037,GRE,10
2026-05,33037,IND,263
2026-05,33037,LPF,30
2026-05,33037,NPA,2632
2026-05,33037,REP,5873
2026-05,33040,AMF,63
2026-05,33040,ASP,25
2026-05,33040,BPP,20
2026-05,33040,CPF,59
2026-05,33040,CPP,26
2026-05,33040,CSV,106
2026-05,33040,DEM,8734
2026-05,33040,ECO,25
2026-05,33040,GRE,33
2026-05,33040,IND,669
2026-05,33040,LPF,94
2026-05,33040,NPA,6309
2026-05,33040,REP,8545
2026-05,33042,AMF,11
2026-05,33042,CSV,24
2026-05,33042,DEM,1240
2026-05,33042,IND,146
2026-05,33042,LPF,37
2026-05,33042,NPA,1369
2026-05,33042,REP,3054
2026-05,33043,CSV,30
2026-05,33043,DEM,831
2026-05,33043,IND,95
2026-05,33043,LPF,19
2026-05,33043,NPA,936
2026-05,33043,REP,1976
2026-05,33050,AMF,17
2026-05,33050,CPF,26
2026-05,33050,CSV,31
2026-05,33050,DEM,1572
2026-05,33050,GRE,12
2026-05,33050,IND,131
2026-05,33050,LPF,23
2026-05,33050,NPA,1830
2026-05,33050,REP,3886
2026-05,33051,DEM,123
2026-05,33051,NPA,146
2026-05,33051,REP,492
2026-05,33054,AMF,20
2026-05,33054,CPF,21
2026-05,33054,CSV,23
2026-05,33054,DEM,9755
2026-05,33054,GRE,11
2026-05,33054,IND,196
2026-05,33054,LPF,11
2026-05,33054,NPA,3966
2026-05,33054,REP,2499
2026-05,330544024,DEM,16
2026-05,33055,AMF,26
2026-05,33055,ASP,11
2026-05,33055,CPF,25
2026-05,33055,CSV,22
2026-05,33055,DEM,10872
2026-05,33055,GRE,15
2026-05,33055,IND,397
2026-05,33055,LPF,27
2026-05,33055,NPA,7179
2026-05,33055,REP,6549
2026-05,33056,AMF,20
2026-05,33056,ASP,11
2026-05,33056,CPF,18
2026-05,33056,CSV,28
2026-05,33056,DEM,14987
2026-05,33056,GRE,14
2026-05,33056,IND,296
2026-05,33056,NPA,5291
2026-05,33056,REP,2362
2026-05,33060,AMF,28
2026-05,33060,ASP,12
2026-05,33060,CPF,23
2026-05,33060,CPP,10
2026-05,33060,CSV,28
2026-05,33060,DEM,6299
2026-05,33060,GRE,12
2026-05,33060,IND,382
2026-05,33060,LPF,27
2026-05,33060,NPA,4430
2026-05,33060,REP,3742
2026-05,330600000,DEM,23
2026-05,330604804,DEM,14
2026-05,330604811,DEM,16
2026-05,330604813,DEM,14
2026-05,330604814,DEM,20
2026-05,330604816,DEM,15
2026-05,330604821,DEM,10
2026-05,330604848,DEM,16
2026-05,330604849,DEM,11
2026-05,330604850,DEM,14
2026-05,330604853,DEM,16
2026-05,330604910,DEM,12
2026-05,330604911,DEM,13
2026-05,330604913,DEM,13
2026-05,330605006,DEM,10
2026-05,330605009,DEM,10
2026-05,330605111,DEM,18
2026-05,330605112,DEM,14
2026-05,330605114,DEM,15
2026-05,330605118,DEM,20
2026-05,330605124,DEM,10
2026-05,330605127,DEM,15
2026-05,330605144,DEM,11
2026-05,330605145,DEM,16
2026-05,330605146,DEM,14
2026-05,330605147,DEM,14
2026-05,330605148,DEM,12
2026-05,330605156,DEM,13
2026-05,330605214,DEM,13
2026-05,330605217,DEM,13
2026-05,330605218,DEM,10
2026-05,330605223,DEM,10
2026-05,330605234,DEM,10
2026-05,330605240,DEM,11
2026-05,330605244,DEM,15
2026-05,330605255,DEM,12
2026-05,330605304,DEM,13
2026-05,330605306,DEM,21
2026-05,330605308,DEM,21
2026-05,330605309,DEM,10
2026-05,330605313,DEM,18
2026-05,330605315,DEM,10
2026-05,330605356,DEM,27
2026-05,330605359,DEM,12
2026-05,330605360,DEM,14
2026-05,330605399,DEM,35
2026-05,330605401,DEM,10
2026-05,330605402,DEM,12
2026-05,330605404,DEM,15
2026-05,330605405,DEM,10
2026-05,330605434,DEM,10
2026-05,330605435,DEM,10
2026-05,330605438,DEM,12
2026-05,330605439,DEM,23
2026-05,330605440,DEM,11
2026-05,330605441,DEM,12
2026-05,330605465,DEM,13
2026-05,330605479,DEM,13
2026-05,330605525,DEM,11
2026-05,330605545,DEM,10
2026-05,330605624,DEM,10
2026-05,330605806,DEM,15
2026-05,330607620,REP,10
2026-05,330609218,REP,10
2026-05,330609508,REP,13
2026-05,33062,AMF,21
2026-05,33062,ASP,11
2026-05,33062,CPF,13
2026-05,33062,CSV,59
2026-05,33062,DEM,3978
2026-05,33062,ECO,12
2026-05,33062,GRE,18
2026-05,33062,IND,592
2026-05,33062,LPF,28
2026-05,33062,NPA,4829
2026-05,33062,REP,6624
2026-05,330620000,DEM,53
2026-05,330620000,NPA,32
2026-05,330620000,REP,75
2026-05,330625968,DEM,33
2026-05,330625968,NPA,37
2026-05,330625968,REP,39
2026-05,33063,AMF,32
2026-05,33063,ASP,15
2026-05,33063,BPP,14
2026-05,33063,CPF,27
2026-05,33063,CPP,19
2026-05,33063,CSV,61
2026-05,33063,DEM,11627
2026-05,33063,GRE,24
2026-05,33063,IND,695
2026-05,33063,LPF,42
2026-05,33063,NPA,9025
2026-05,33063,PSL,11
2026-05,33063,REP,5348
2026-05,330630000,DEM,45
2026-05,330630000,NPA,17
2026-05,330630000,REP,33
2026-05,330631515,DEM,11
2026-05,330634652,DEM,10
2026-05,330635104,DEM,10
2026-05,330635163,DEM,12
2026-05,330635408,DEM,10
2026-05,330635914,DEM,11
2026-05,330636609,DEM,10
2026-05,330636735,DEM,10
2026-05,330637048,DEM,12
2026-05,330637064,DEM,11
2026-05,330637105,DEM,10
2026-05,330637752,DEM,14
2026-05,330637877,DEM,10
2026-05,330638015,DEM,10
2026-05,330638107,DEM,10
2026-05,330638242,DEM,14
2026-05,330638242,NPA,10
2026-05,330638244,DEM,21
2026-05,330638301,DEM,14
2026-05,330638362,DEM,11
2026-05,330639354,DEM,12
2026-05,33064,AMF,44
2026-05,33064,ASP,17
2026-05,33064,BPP,21
2026-05,33064,CPF,37
2026-05,33064,CPP,12
2026-05,33064,CSV,65
2026-05,33064,DEM,6735
2026-05,33064,GRE,21
2026-05,33064,IND,592
2026-05,33064,LPF,59
2026-05,33064,NPA,6806
2026-05,33064,REP,6344
2026-05,330640000,DEM,23
2026-05,330640000,REP,22
2026-05,330641043,DEM,13
2026-05,330641127,DEM,13
2026-05,330641207,DEM,13
2026-05,330641207,NPA,11
2026-05,330641255,REP,10
2026-05,330641840,DEM,12
2026-05,330641842,NPA,11
2026-05,330641844,DEM,10
2026-05,330641845,DEM,10
2026-05,330641846,NPA,10
2026-05,330641847,DEM,14
2026-05,330641948,DEM,10
2026-05,330642072,DEM,11
2026-05,330642075,DEM,10
2026-05,330642081,DEM,15
2026-05,330642081,NPA,10
2026-05,330642081,REP,10
2026-05,330642128,DEM,12
2026-05,330642526,DEM,12
2026-05,330642539,DEM,11
2026-05,330642613,DEM,16
2026-05,330642626,DEM,13
2026-05,330642627,DEM,10
2026-05,330642636,DEM,11
2026-05,330642716,DEM,15
2026-05,330642721,DEM,13
2026-05,330643327,DEM,10
2026-05,330643404,DEM,11
2026-05,330643412,DEM,11
2026-05,330643413,DEM,10
2026-05,330643426,DEM,13
2026-05,330643429,DEM,11
2026-05,330643434,DEM,10
2026-05,330643438,DEM,11
2026-05,330643460,DEM,11
2026-05,330643516,DEM,15
2026-05,330643518,DEM,12
2026-05,330643528,DEM,10
2026-05,330643535,DEM,12
2026-05,330643543,DEM,10
2026-05,330643545,DEM,15
2026-05,330643628,DEM,12
2026-05,330643649,DEM,10
2026-05,330643855,DEM,12
2026-05,330643868,DEM,10
2026-05,330644014,DEM,11
2026-05,330644015,DEM,15
2026-05,330644104,NPA,13
2026-05,330644312,DEM,11
2026-05,330644321,DEM,11
2026-05,330644332,DEM,10
2026-05,330644343,DEM,10
2026-05,330644347,DEM,11
2026-05,330644382,DEM,13
2026-05,330644383,DEM,13
2026-05,330644513,DEM,11
2026-05,330644519,DEM,12
2026-05,330644528,DEM,12
2026-05,330644707,DEM,13
2026-05,330644807,DEM,17
2026-05,330644816,DEM,11
2026-05,330644819,DEM,17
2026-05,330644820,DEM,11
2026-05,330644827,DEM,12
2026-05,330644840,DEM,16
2026-05,330644843,DEM,11
2026-05,330644845,DEM,12
2026-05,330644846,DEM,15
2026-05,330644854,DEM,10
2026-05,330644858,DEM,10
2026-05,330644874,DEM,10
2026-05,33065,AMF,35
2026-05,33065,ASP,16
2026-05,33065,BPP,25
2026-05,33065,CPF,27
2026-05,33065,CPP,11
2026-05,33065,CSV,51
2026-05,33065,DEM,9914
2026-05,33065,GRE,28
2026-05,33065,IND,664
2026-05,33065,LPF,40
2026-05,33065,NPA,8584
2026-05,33065,REP,5044
2026-05,330650000,DEM,27
2026-05,330650000,REP,18
2026-05,330651303,REP,10
2026-05,330651749,DEM,11
2026-05,330651914,DEM,12
2026-05,330651992,DEM,11
2026-05,330652151,DEM,10
2026-05,330652942,DEM,11
2026-05,330653214,DEM,10
2026-05,330653934,DEM,10
2026-05,330654305,DEM,11
2026-05,330654532,DEM,10
2026-05,330654980,DEM,15
2026-05,330655028,DEM,10
2026-05,330655116,DEM,10
2026-05,330657755,DEM,11
2026-05,330658004,DEM,10
2026-05,33066,CPF,10
2026-05,33066,CSV,25
2026-05,33066,DEM,4333
2026-05,33066,IND,291
2026-05,33066,LPF,19
2026-05,33066,NPA,3099
2026-05,33066,REP,2457
2026-05,330660000,DEM,107
2026-05,330660000,REP,29
2026-05,330662246,NPA,10
2026-05,33067,AMF,15
2026-05,33067,CPF,10
2026-05,33067,CPP,10
2026-05,33067,CSV,27
2026-05,33067,DEM,4541
2026-05,33067,IND,412
2026-05,33067,LPF,26
2026-05,33067,NPA,4832
2026-05,33067,REP,4279
2026-05,330672872,REP,12
2026-05,330672893,DEM,11
2026-05,330673218,DEM,13
2026-05,330673232,DEM,11
2026-05,330673405,DEM,10
2026-05,330673518,DEM,17
2026-05,330673518,REP,12
2026-05,330673521,REP,11
2026-05,330673522,REP,10
2026-05,330674137,DEM,10
2026-05,330674201,DEM,11
2026-05,330674280,DEM,13
2026-05,330674284,NPA,10
2026-05,33068,AMF,31
2026-05,33068,ASP,14
2026-05,33068,BPP,13
2026-05,33068,CPF,26
2026-05,33068,CPP,15
2026-05,33068,CSV,26
2026-05,33068,DEM,11568
2026-05,33068,GRE,11
2026-05,33068,IND,403
2026-05,33068,LPF,22
2026-05,33068,NPA,6680
2026-05,33068,REP,2116
2026-05,330680000,DEM,29
2026-05,330680000,REP,16
2026-05,330681023,DEM,15
2026-05,330681235,DEM,11
2026-05,330681304,DEM,12
2026-05,330681306,DEM,16
2026-05,330681343,DEM,10
2026-05,330681409,DEM,10
2026-05,330681432,DEM,16
2026-05,330681601,DEM,10
2026-05,330681606,DEM,15
2026-05,330681612,DEM,12
2026-05,330681616,DEM,11
2026-05,330681620,DEM,10
2026-05,330681633,DEM,15
2026-05,330681636,DEM,11
2026-05,330681704,DEM,10
2026-05,330681724,DEM,10
2026-05,330681729,DEM,12
2026-05,330682110,DEM,10
2026-05,330682119,DEM,11
2026-05,330682131,DEM,13
2026-05,330682204,DEM,11
2026-05,330682631,DEM,12
2026-05,330682634,DEM,12
2026-05,330682700,DEM,15
2026-05,330682712,DEM,12
2026-05,330682717,DEM,10
2026-05,330682734,DEM,17
2026-05,330682902,DEM,12
2026-05,330682915,DEM,10
2026-05,330683117,DEM,12
2026-05,330683118,DEM,10
2026-05,330683137,DEM,11
2026-05,330683339,DEM,12
2026-05,330683363,DEM,12
2026-05,330683403,DEM,11
2026-05,330683537,DEM,13
2026-05,330683715,DEM,16
2026-05,330683716,DEM,13
2026-05,330683726,DEM,11
2026-05,330683838,DEM,16
2026-05,330683839,DEM,10
2026-05,330683841,DEM,10
2026-05,330683900,DEM,14
2026-05,330683906,DEM,13
2026-05,330683909,DEM,17
2026-05,330683910,DEM,30
2026-05,330683913,DEM,10
2026-05,330683914,DEM,13
2026-05,330683935,DEM,14
2026-05,330683936,DEM,16
2026-05,330683938,DEM,10
2026-05,330683939,DEM,10
2026-05,330683940,DEM,20
2026-05,330683949,DEM,10
2026-05,330683954,DEM,14
2026-05,330683956,DEM,12
2026-05,330684049,DEM,10
2026-05,330684058,DEM,10
2026-05,330684061,DEM,11
2026-05,330684609,DEM,12
2026-05,330684610,DEM,15
2026-05,330684613,DEM,20
2026-05,330684621,DEM,10
2026-05,330684625,DEM,10
2026-05,330684628,DEM,10
2026-05,330684636,DEM,11
2026-05,330684641,DEM,13
2026-05,330684642,DEM,14
2026-05,330684643,DEM,21
2026-05,330684801,DEM,10
2026-05,330684861,DEM,10
2026-05,330685302,DEM,11
2026-05,330685310,DEM,14
2026-05,330685406,DEM,10
2026-05,33069,AMF,28
2026-05,33069,BPP,10
2026-05,33069,CPF,13
2026-05,33069,CSV,27
2026-05,33069,DEM,6348
2026-05,33069,GRE,13
2026-05,33069,IND,354
2026-05,33069,LPF,19
2026-05,33069,NPA,4213
2026-05,33069,REP,2729
2026-05,330690000,DEM,32
2026-05,330690000,NPA,11
2026-05,330690000,REP,15
2026-05,330691687,DEM,10
2026-05,330691803,DEM,10
2026-05,330691821,DEM,14
2026-05,330691852,DEM,20
2026-05,330691868,DEM,11
2026-05,330691961,DEM,13
2026-05,330691962,DEM,15
2026-05,330691981,DEM,10
2026-05,330692105,DEM,12
2026-05,330692108,DEM,11
2026-05,330692111,DEM,11
2026-05,330692122,DEM,10
2026-05,330692128,DEM,10
2026-05,330692129,DEM,10
2026-05,330692130,DEM,10
2026-05,330692132,DEM,14
2026-05,330692133,DEM,10
2026-05,330692145,DEM,10
2026-05,330692160,DEM,12
2026-05,330692161,DEM,10
2026-05,330692170,DEM,13
2026-05,330692172,DEM,11
2026-05,330692205,DEM,17
2026-05,330692217,DEM,11
2026-05,330692221,DEM,12
2026-05,330692222,DEM,11
2026-05,330692224,DEM,13
2026-05,330692225,DEM,10
2026-05,330692226,DEM,10
2026-05,330692228,DEM,10
2026-05,330692247,DEM,13
2026-05,330692311,DEM,17
2026-05,330692405,DEM,11
2026-05,330692440,DEM,30
2026-05,330692501,DEM,11
2026-05,330692525,DEM,15
2026-05,330692614,DEM,11
2026-05,330692643,DEM,13
2026-05,330692735,DEM,10
2026-05,330692807,DEM,12
2026-05,330695105,DEM,16
2026-05,330695105,NPA,12
2026-05,330695967,DEM,10
2026-05,33070,CSV,18
2026-05,33070,DEM,983
2026-05,33070,IND,114
2026-05,33070,LPF,20
2026-05,33070,NPA,1096
2026-05,33070,REP,2535
2026-05,33071,AMF,25
2026-05,33071,BPP,11
2026-05,33071,CPF,14
2026-05,33071,CPP,13
2026-05,33071,CSV,40
2026-05,33071,DEM,6972
2026-05,33071,GRE,17
2026-05,33071,IND,508
2026-05,33071,LPF,30
2026-05,33071,NPA,6242
2026-05,33071,REP,4497
2026-05,330710000,DEM,17
2026-05,330710000,NPA,10
2026-05,330710000,REP,13
2026-05,330714107,DEM,12
2026-05,330714408,DEM,14
2026-05,330715000,DEM,11
2026-05,330715916,DEM,11
2026-05,330716259,DEM,14
2026-05,330716331,DEM,10
2026-05,330717193,DEM,10
2026-05,330717479,DEM,10
2026-05,330717827,DEM,11
2026-05,330717827,REP,10
2026-05,330717828,DEM,14
2026-05,330717828,NPA,11
2026-05,330717829,DEM,13
2026-05,330717829,REP,12
2026-05,330717896,REP,11
2026-05,330717918,DEM,11
2026-05,330718057,DEM,13
2026-05,33073,AMF,20
2026-05,33073,CPF,14
2026-05,33073,CSV,22
2026-05,33073,DEM,5069
2026-05,33073,GRE,14
2026-05,33073,IND,435
2026-05,33073,LPF,19
2026-05,33073,NPA,5087
2026-05,33073,REP,3564
2026-05,330731957,DEM,10
2026-05,330731971,NPA,10
2026-05,330732151,DEM,14
2026-05,330732223,DEM,10
2026-05,330732226,DEM,14
2026-05,330732231,NPA,13
2026-05,330732416,DEM,12
2026-05,330732426,NPA,11
2026-05,330732732,DEM,17
2026-05,330733250,DEM,10
2026-05,330733301,DEM,13
2026-05,330733307,DEM,12
2026-05,330733315,DEM,10
2026-05,330733325,DEM,10
2026-05,330733400,DEM,11
2026-05,330733401,NPA,10
2026-05,330733402,NPA,10
2026-05,330733404,DEM,11
2026-05,330733761,DEM,13
2026-05,330733782,DEM,11
2026-05,330733799,DEM,10
2026-05,330734143,DEM,21
2026-05,330734143,NPA,10
2026-05,330734144,DEM,15
2026-05,330734144,NPA,15
2026-05,330734145,DEM,16
2026-05,330734145,NPA,13
2026-05,330734145,REP,13
2026-05,330734930,DEM,12
2026-05,330735010,DEM,12
2026-05,33076,AMF,19
2026-05,33076,CPF,13
2026-05,33076,CSV,31
2026-05,33076,DEM,7321
2026-05,33076,GRE,12
2026-05,33076,IND,610
2026-05,33076,LPF,40
2026-05,33076,NPA,8249
2026-05,33076,REP,6656
2026-05,330761775,DEM,11
2026-05,330761914,DEM,11
2026-05,330762130,DEM,17
2026-05,330762134,DEM,10
2026-05,330762139,DEM,18
2026-05,330762156,DEM,12
2026-05,330762485,DEM,10
2026-05,330762605,DEM,12
2026-05,330762630,DEM,10
2026-05,330762776,DEM,10
2026-05,330762799,DEM,10
2026-05,330763211,DEM,12
2026-05,330763406,DEM,10
2026-05,330763431,NPA,10
2026-05,330763444,REP,11
2026-05,330763522,REP,12
2026-05,330763542,DEM,10
2026-05,330763641,DEM,10
2026-05,33109,DEM,133
2026-05,33109,IND,15
2026-05,33109,NPA,204
2026-05,33109,REP,221
2026-05,33122,DEM,167
2026-05,33122,IND,22
2026-05,33122,NPA,331
2026-05,33122,REP,270
2026-05,33125,AMF,31
2026-05,33125,ASP,16
2026-05,33125,BPP,14
2026-05,33125,CPF,13
2026-05,33125,CSV,20
2026-05,33125,DEM,6334
2026-05,33125,GRE,12
2026-05,33125,IND,361
2026-05,33125,LPF,34
2026-05,33125,NPA,7463
2026-05,33125,REP,7989
2026-05,33126,AMF,21
2026-05,33126,CPF,10
2026-05,33126,CSV,19
2026-05,33126,DEM,4842
2026-05,33126,GRE,11
2026-05,33126,IND,427
2026-05,33126,LPF,26
2026-05,33126,NPA,7012
2026-05,33126,REP,8630
2026-05,33127,AMF,22
2026-05,33127,CPF,13
2026-05,33127,CPP,12
2026-05,33127,CSV,13
2026-05,33127,DEM,8581
2026-05,33127,IND,226
2026-05,33127,LPF,17
2026-05,33127,NPA,3919
2026-05,33127,REP,1739
2026-05,33128,DEM,1119
2026-05,33128,IND,47
2026-05,33128,NPA,1095
2026-05,33128,REP,853
2026-05,33129,DEM,2566
2026-05,33129,IND,184
2026-05,33129,LPF,23
2026-05,33129,NPA,3503
2026-05,33129,REP,2598
2026-05,33130,AMF,17
2026-05,33130,BPP,11
2026-05,33130,CPF,12
2026-05,33130,CSV,18
2026-05,33130,DEM,4539
2026-05,33130,GRE,14
2026-05,33130,IND,316
2026-05,33130,LPF,37
2026-05,33130,NPA,5359
2026-05,33130,REP,4271
2026-05,33131,AMF,16
2026-05,33131,CSV,21
2026-05,33131,DEM,3606
2026-05,33131,IND,312
2026-05,33131,LPF,33
2026-05,33131,NPA,5549
2026-05,33131,REP,3989
2026-05,33132,BPP,13
2026-05,33132,CSV,14
2026-05,33132,DEM,2897
2026-05,33132,GRE,18
2026-05,33132,IND,213
2026-05,33132,LPF,41
2026-05,33132,NPA,3836
2026-05,33132,REP,2345
2026-05,33133,AMF,15
2026-05,33133,CPF,15
2026-05,33133,CSV,24
2026-05,33133,DEM,8642
2026-05,33133,GRE,23
2026-05,33133,IND,492
2026-05,33133,LPF,54
2026-05,33133,NPA,7730
2026-05,33133,REP,5922
